Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Total_Revenue_NGN
PM-101627,2023-01-14,North East,Home Care,Sparkle Dish Wash,19,8625.26,163879.94
PM-106335,2023-01-14,South West,Snacks,Chin-Chin Delight,39,1992.44,77705.16
PM-127089,2023-01-14,South West,Grains & Cereals,Golden Harvest Rice,15,8479.3,127189.5
PM-110438,2023-01-14,North East,Snacks,Chin-Chin Delight,2,2357.13,4714.26
PM-111466,2023-01-14,South West,Snacks,Chin-Chin Delight,18,1115.43,20077.74
PM-123370,2023-01-14,South West,Beverages,Zobo Max 50cl,41,7517.84,308231.44
PM-105500,2023-01-14,South South,Personal Care,Shea Glow Soap,22,2362.93,51984.46
PM-109940,2023-01-14,South West,Personal Care,FreshMint Paste,5,2704.45,13522.25
PM-101557,2023-01-14,North Central,Beverages,Zobo Max 50cl,4,3426.13,13704.52
PM-115315,2023-01-14,South East,Snacks,Chin-Chin Delight,36,335.52,12078.72
PM-125467,2023-01-14,South South,Snacks,Crunchy Plantain Chips,17,2009.22,34156.74
PM-106670,2023-01-14,North Central,Personal Care,Olu Herb Shampoo,48,3242.37,155633.76
PM-111918,2023-01-14,South East,Beverages,Naija Cocoa Mix,19,6455.27,122650.13
PM-123135,2023-01-14,North West,Personal Care,Shea Glow Soap,10,7050.72,70507.2
PM-123233,2023-01-15,North West,Snacks,Crunchy Plantain Chips,30,1735.91,52077.3
PM-111736,2023-01-15,North East,Personal Care,Shea Glow Soap,27,5672.97,153170.19
PM-112275,2023-01-15,South West,Snacks,Kuli-Kuli Bites,42,359.11,15082.62
PM-120617,2023-01-15,South South,Personal Care,Olu Herb Shampoo,24,5009.58,120229.92
PM-113540,2023-01-15,South West,Home Care,Bright-White Detergent,44,1463.41,64390.04
PM-119663,2023-01-15,North West,Snacks,Kuli-Kuli Bites,5,1291.2,6456.0
PM-110167,2023-01-15,North Central,Beverages,Naija Cocoa Mix,47,14730.03,692311.41
PM-111800,2023-01-15,North East,Snacks,Chin-Chin Delight,25,1663.09,41577.25
PM-100907,2023-01-15,North Central,Home Care,Germ-Kill Liquid,37,4882.04,180635.48
PM-115530,2023-01-15,South South,Beverages,Zobo Max 50cl,24,14613.74,350729.76
PM-124189,2023-01-15,South South,Snacks,Kuli-Kuli Bites,31,1054.98,32704.38
PM-113854,2023-01-15,North Central,Home Care,Sparkle Dish Wash,8,1862.33,14898.64
PM-103243,2023-01-15,South East,Snacks,Crunchy Plantain Chips,43,2253.71,96909.53
PM-105327,2023-01-15,North Central,Home Care,Germ-Kill Liquid,11,6912.4,76036.4
PM-128831,2023-01-15,South West,Snacks,Crunchy Plantain Chips,15,863.45,12951.75
PM-105149,2023-01-15,South West,Beverages,Naija Cocoa Mix,14,10063.19,140884.66
PM-100082,2023-01-15,South East,Personal Care,Shea Glow Soap,1,1664.74,1664.74
PM-128237,2023-01-15,South West,Snacks,Crunchy Plantain Chips,46,1644.62,75652.52
PM-122435,2023-01-16,North Central,Grains & Cereals,Pride Semo,19,2633.37,50034.03
PM-121634,2023-01-16,North East,Grains & Cereals,Pride Semo,44,6632.2,291816.8
PM-104770,2023-01-16,South South,Personal Care,FreshMint Paste,4,3596.65,14386.6
PM-111207,2023-01-16,South West,Beverages,Naija Cocoa Mix,27,9946.36,268551.72
PM-111161,2023-01-16,South West,Home Care,Germ-Kill Liquid,42,3307.31,138907.02
PM-107716,2023-01-16,South West,Home Care,Sparkle Dish Wash,1,7559.25,7559.25
PM-121154,2023-01-16,North West,Home Care,Sparkle Dish Wash,36,2781.36,100128.96
PM-110992,2023-01-16,South West,Beverages,Naija Cocoa Mix,42,8838.91,371234.22
PM-106726,2023-01-16,South South,Grains & Cereals,Golden Harvest Rice,32,7246.79,231897.28
PM-110737,2023-01-16,North Central,Grains & Cereals,Golden Harvest Rice,12,5241.52,62898.24
PM-110522,2023-01-16,North Central,Personal Care,FreshMint Paste,5,5078.32,25391.6
PM-101236,2023-01-16,North West,Grains & Cereals,Pride Semo,25,10658.86,266471.5
PM-117509,2023-01-16,North West,Grains & Cereals,Golden Harvest Rice,47,6587.71,309622.37
PM-113336,2023-01-16,South East,Personal Care,Olu Herb Shampoo,43,1905.16,81921.88
PM-126882,2023-01-16,South West,Grains & Cereals,Golden Harvest Rice,14,7906.84,110695.76
PM-117692,2023-01-16,North East,Grains & Cereals,Pride Semo,19,10662.44,202586.36
PM-106536,2023-01-16,South South,Snacks,Chin-Chin Delight,34,216.15,7349.1
PM-117791,2023-01-16,South West,Snacks,Crunchy Plantain Chips,36,1484.86,53454.96
PM-113679,2023-01-16,South West,Beverages,Naija Cocoa Mix,1,3816.86,3816.86
PM-111227,2023-01-16,South South,Grains & Cereals,Easy-Cook Beans,49,4658.34,228258.66
PM-114667,2023-01-16,North East,Grains & Cereals,Pride Semo,48,5193.92,249308.16
PM-114435,2023-01-16,South West,Home Care,Sparkle Dish Wash,28,2721.98,76215.44
PM-106062,2023-01-16,North West,Beverages,Peak-Level Milk,17,13055.45,221942.65
PM-111242,2023-01-16,North East,Beverages,Zobo Max 50cl,23,10201.03,234623.69
PM-123118,2023-01-16,South West,Snacks,Chin-Chin Delight,36,1497.85,53922.6
PM-118784,2023-01-16,South West,Personal Care,Shea Glow Soap,49,6725.24,329536.76
PM-112226,2023-01-16,North West,Home Care,Bright-White Detergent,38,2260.28,85890.64
PM-107192,2023-01-16,South West,Snacks,Chin-Chin Delight,10,2196.19,21961.9
PM-112131,2023-01-16,South West,Home Care,Germ-Kill Liquid,33,7408.4,244477.2
PM-120686,2023-01-16,North Central,Beverages,Peak-Level Milk,23,8087.37,186009.51
PM-107124,2023-01-16,South East,Grains & Cereals,Easy-Cook Beans,21,4436.02,93156.42
PM-127694,2023-01-16,South West,Home Care,Sparkle Dish Wash,34,5672.75,192873.5
PM-126797,2023-01-17,North Central,Personal Care,Shea Glow Soap,24,5172.52,124140.48
PM-120576,2023-01-17,South South,Beverages,Naija Cocoa Mix,16,14277.17,228434.72
PM-107176,2023-01-17,North Central,Beverages,Peak-Level Milk,20,12755.79,255115.8
PM-126926,2023-01-17,South East,Beverages,Peak-Level Milk,22,5776.43,127081.46
PM-112807,2023-01-17,South South,Home Care,Bright-White Detergent,33,4427.95,146122.35
PM-106414,2023-01-17,South South,Grains & Cereals,Pride Semo,10,2633.54,26335.4
PM-121512,2023-01-17,North Central,Grains & Cereals,Easy-Cook Beans,43,10711.59,460598.37
PM-119160,2023-01-17,South West,Home Care,Sparkle Dish Wash,36,1732.99,62387.64
PM-115889,2023-01-17,South West,Home Care,Sparkle Dish Wash,10,5466.79,54667.9
PM-121561,2023-01-17,South East,Grains & Cereals,Golden Harvest Rice,34,7881.26,267962.84
PM-123234,2023-01-17,North Central,Grains & Cereals,Easy-Cook Beans,18,3243.55,58383.9
PM-103154,2023-01-17,North West,Home Care,Germ-Kill Liquid,17,7255.99,123351.83
PM-104684,2023-01-17,South South,Beverages,Zobo Max 50cl,39,8340.8,325291.2
PM-113516,2023-01-17,South South,Home Care,Germ-Kill Liquid,29,1254.5,36380.5
PM-102101,2023-01-17,South East,Grains & Cereals,Golden Harvest Rice,17,5200.02,88400.34
PM-108685,2023-01-17,South South,Beverages,Zobo Max 50cl,34,12927.19,439524.46
PM-124021,2023-01-17,South West,Grains & Cereals,Golden Harvest Rice,2,11248.11,22496.22
PM-100268,2023-01-17,North East,Snacks,Kuli-Kuli Bites,27,2384.93,64393.11
PM-103832,2023-01-17,North West,Beverages,Zobo Max 50cl,39,2025.2,78982.8
PM-114415,2023-01-17,North West,Beverages,Naija Cocoa Mix,43,1936.8,83282.4
PM-112587,2023-01-17,South South,Snacks,Chin-Chin Delight,28,944.0,26432.0
PM-124225,2023-01-17,South West,Snacks,Kuli-Kuli Bites,20,1412.9,28258.0
PM-116588,2023-01-17,South East,Personal Care,FreshMint Paste,27,2853.51,77044.77
PM-103563,2023-01-17,North East,Home Care,Germ-Kill Liquid,18,8757.88,157641.84
PM-118588,2023-01-17,South East,Grains & Cereals,Golden Harvest Rice,45,9160.11,412204.95
PM-101382,2023-01-17,South West,Grains & Cereals,Pride Semo,48,6236.81,299366.88
PM-120175,2023-01-17,North West,Beverages,Peak-Level Milk,43,8877.96,381752.28
PM-116647,2023-01-17,North East,Snacks,Crunchy Plantain Chips,8,512.55,4100.4
PM-119061,2023-01-17,South South,Grains & Cereals,Pride Semo,23,11567.71,266057.33
PM-119868,2023-01-17,North West,Snacks,Crunchy Plantain Chips,17,2233.71,37973.07
PM-121770,2023-01-17,South East,Home Care,Germ-Kill Liquid,31,4626.28,143414.68
PM-115525,2023-01-17,North East,Beverages,Naija Cocoa Mix,37,7444.72,275454.64
PM-123987,2023-01-18,South West,Snacks,Crunchy Plantain Chips,23,481.65,11077.95
PM-125678,2023-01-18,South West,Home Care,Sparkle Dish Wash,12,1521.79,18261.48
PM-100291,2023-01-18,North West,Personal Care,Shea Glow Soap,28,7298.64,204361.92
PM-127683,2023-01-18,North Central,Home Care,Germ-Kill Liquid,15,5603.93,84058.95
PM-117890,2023-01-18,North Central,Beverages,Zobo Max 50cl,24,14522.95,348550.8
PM-116913,2023-01-18,South South,Beverages,Peak-Level Milk,2,4916.48,9832.96
PM-117090,2023-01-18,South West,Snacks,Kuli-Kuli Bites,14,875.79,12261.06
PM-124386,2023-01-18,South West,Personal Care,Olu Herb Shampoo,25,6903.37,172584.25
PM-115877,2023-01-18,South East,Grains & Cereals,Pride Semo,37,3020.21,111747.77
PM-115793,2023-01-18,South East,Home Care,Bright-White Detergent,10,6601.85,66018.5
PM-117805,2023-01-18,South East,Beverages,Peak-Level Milk,12,2440.8,29289.6
PM-129995,2023-01-18,South West,Personal Care,Olu Herb Shampoo,5,4813.2,24066.0
PM-120694,2023-01-18,South West,Beverages,Peak-Level Milk,27,3757.5,101452.5
PM-125079,2023-01-18,North Central,Personal Care,FreshMint Paste,6,5281.66,31689.96
PM-113367,2023-01-18,South East,Personal Care,FreshMint Paste,25,1406.55,35163.75
PM-109693,2023-01-18,North Central,Snacks,Kuli-Kuli Bites,39,1248.93,48708.27
PM-124930,2023-01-18,South East,Personal Care,Shea Glow Soap,16,7837.79,125404.64
PM-122587,2023-01-18,South West,Beverages,Peak-Level Milk,48,8543.51,410088.48
PM-127340,2023-01-18,North East,Beverages,Peak-Level Milk,1,12976.61,12976.61
PM-119835,2023-01-18,South East,Home Care,Germ-Kill Liquid,30,9560.69,286820.7
PM-109230,2023-01-18,North Central,Snacks,Kuli-Kuli Bites,15,2207.74,33116.1
PM-128716,2023-01-18,North Central,Personal Care,FreshMint Paste,13,1988.71,25853.23
PM-101017,2023-01-18,North Central,Beverages,Peak-Level Milk,34,5756.84,195732.56
PM-118649,2023-01-18,South West,Home Care,Bright-White Detergent,13,2482.24,32269.12
PM-118461,2023-01-18,South South,Home Care,Sparkle Dish Wash,29,6086.77,176516.33
PM-126372,2023-01-18,South South,Personal Care,Shea Glow Soap,9,6639.45,59755.05
PM-106954,2023-01-18,South West,Home Care,Sparkle Dish Wash,42,6073.38,255081.96
PM-105929,2023-01-19,North East,Snacks,Chin-Chin Delight,23,1360.16,31283.68
PM-102312,2023-01-19,South South,Grains & Cereals,Easy-Cook Beans,6,7743.97,46463.82
PM-104532,2023-01-19,North West,Home Care,Sparkle Dish Wash,5,7970.73,39853.65
PM-115194,2023-01-19,North Central,Home Care,Sparkle Dish Wash,5,9098.36,45491.8
PM-108160,2023-01-19,South West,Grains & Cereals,Golden Harvest Rice,43,2475.28,106437.04
PM-109127,2023-01-19,South West,Personal Care,FreshMint Paste,36,4071.81,146585.16
PM-101737,2023-01-19,South West,Personal Care,FreshMint Paste,15,3723.1,55846.5
PM-104038,2023-01-19,South West,Personal Care,Olu Herb Shampoo,39,2203.64,85941.96
PM-121949,2023-01-19,North West,Personal Care,Shea Glow Soap,6,5784.9,34709.4
PM-120162,2023-01-19,South West,Snacks,Chin-Chin Delight,48,1766.91,84811.68
PM-128006,2023-01-19,South East,Beverages,Zobo Max 50cl,26,11443.68,297535.68
PM-121088,2023-01-19,North West,Personal Care,FreshMint Paste,38,6320.9,240194.2
PM-103541,2023-01-19,South West,Home Care,Bright-White Detergent,20,1632.83,32656.6
PM-106235,2023-01-19,South West,Snacks,Crunchy Plantain Chips,18,1460.28,26285.04
PM-121961,2023-01-19,South East,Grains & Cereals,Easy-Cook Beans,14,3775.73,52860.22
PM-102745,2023-01-19,North Central,Personal Care,Shea Glow Soap,12,7519.37,90232.44
PM-114526,2023-01-19,South East,Beverages,Zobo Max 50cl,40,12510.36,500414.4
PM-117082,2023-01-19,South South,Grains & Cereals,Pride Semo,41,7462.89,305978.49
PM-115981,2023-01-19,North East,Beverages,Peak-Level Milk,20,4781.19,95623.8
PM-105074,2023-01-19,South South,Snacks,Chin-Chin Delight,21,1154.2,24238.2
PM-103812,2023-01-19,South West,Beverages,Naija Cocoa Mix,2,8584.25,17168.5
PM-102227,2023-01-19,South West,Personal Care,FreshMint Paste,17,5055.15,85937.55
PM-121787,2023-01-19,South West,Personal Care,Shea Glow Soap,14,3417.19,47840.66
PM-116103,2023-01-19,South South,Grains & Cereals,Pride Semo,11,4858.12,53439.32
PM-128069,2023-01-19,South West,Personal Care,Shea Glow Soap,45,5724.88,257619.6
PM-109590,2023-01-19,North Central,Personal Care,Olu Herb Shampoo,14,922.23,12911.22
PM-115323,2023-01-19,South East,Grains & Cereals,Easy-Cook Beans,29,4676.66,135623.14
PM-122645,2023-01-19,North East,Snacks,Kuli-Kuli Bites,44,2271.54,99947.76
PM-117535,2023-01-19,South West,Grains & Cereals,Easy-Cook Beans,39,9990.6,389633.4
PM-128443,2023-01-19,South West,Home Care,Sparkle Dish Wash,24,7892.79,189426.96
PM-102974,2023-01-19,South West,Beverages,Peak-Level Milk,13,13159.0,171067.0
PM-106287,2023-01-19,South East,Home Care,Germ-Kill Liquid,19,5400.05,102600.95
PM-127126,2023-01-19,North West,Beverages,Naija Cocoa Mix,16,3521.1,56337.6
PM-109649,2023-01-19,North West,Snacks,Crunchy Plantain Chips,3,786.91,2360.73
PM-128936,2023-01-19,South South,Beverages,Naija Cocoa Mix,46,9256.7,425808.2
PM-129190,2023-01-20,South East,Home Care,Germ-Kill Liquid,12,6551.36,78616.32
PM-100314,2023-01-20,North Central,Beverages,Naija Cocoa Mix,29,2410.45,69903.05
PM-114791,2023-01-20,North East,Snacks,Kuli-Kuli Bites,47,598.47,28128.09
PM-107574,2023-01-20,South East,Snacks,Crunchy Plantain Chips,18,702.69,12648.42
PM-108152,2023-01-20,South South,Snacks,Kuli-Kuli Bites,23,1868.05,42965.15
PM-127708,2023-01-20,North Central,Snacks,Kuli-Kuli Bites,36,207.15,7457.4
PM-103581,2023-01-20,North Central,Personal Care,Shea Glow Soap,29,4274.42,123958.18
PM-126550,2023-01-20,South South,Home Care,Germ-Kill Liquid,14,3708.54,51919.56
PM-122642,2023-01-20,North Central,Beverages,Zobo Max 50cl,34,8326.53,283102.02
PM-114678,2023-01-20,North Central,Personal Care,Shea Glow Soap,17,4980.09,84661.53
PM-110274,2023-01-20,South West,Beverages,Naija Cocoa Mix,35,4571.63,160007.05
PM-110426,2023-01-20,South East,Snacks,Crunchy Plantain Chips,40,975.29,39011.6
PM-102095,2023-01-21,South East,Home Care,Germ-Kill Liquid,14,4352.41,60933.74
PM-100037,2023-01-21,North Central,Beverages,Peak-Level Milk,22,1610.48,35430.56
PM-115490,2023-01-21,North Central,Grains & Cereals,Easy-Cook Beans,34,2980.86,101349.24
PM-103727,2023-01-21,South East,Snacks,Chin-Chin Delight,26,391.7,10184.2
PM-126087,2023-01-21,North Central,Home Care,Germ-Kill Liquid,3,3027.33,9081.99
PM-114869,2023-01-21,South South,Beverages,Zobo Max 50cl,46,3146.39,144733.94
PM-113101,2023-01-21,North East,Beverages,Zobo Max 50cl,28,5060.02,141680.56
PM-105433,2023-01-21,South South,Beverages,Naija Cocoa Mix,30,9491.05,284731.5
PM-116067,2023-01-21,North Central,Home Care,Sparkle Dish Wash,18,5000.91,90016.38
PM-123208,2023-01-21,North Central,Beverages,Naija Cocoa Mix,9,6965.14,62686.26
PM-101449,2023-01-21,South West,Home Care,Sparkle Dish Wash,2,1479.47,2958.94
PM-111857,2023-01-21,South West,Home Care,Germ-Kill Liquid,34,3081.65,104776.1
PM-128082,2023-01-21,North West,Personal Care,Shea Glow Soap,24,3325.97,79823.28
PM-119882,2023-01-21,North Central,Snacks,Kuli-Kuli Bites,1,1916.58,1916.58
PM-105312,2023-01-21,South West,Grains & Cereals,Easy-Cook Beans,44,8838.34,388886.96
PM-128895,2023-01-21,South West,Home Care,Bright-White Detergent,22,4296.9,94531.8
PM-111450,2023-01-21,South South,Home Care,Germ-Kill Liquid,43,6750.23,290259.89
PM-107285,2023-01-21,South East,Beverages,Zobo Max 50cl,36,10173.42,366243.12
PM-124118,2023-01-21,South West,Beverages,Zobo Max 50cl,17,7334.15,124680.55
PM-126305,2023-01-21,North Central,Personal Care,Shea Glow Soap,24,6028.22,144677.28
PM-110541,2023-01-21,South South,Personal Care,FreshMint Paste,29,1539.73,44652.17
PM-107195,2023-01-21,South West,Beverages,Peak-Level Milk,15,3139.97,47099.55
PM-101782,2023-01-21,North Central,Home Care,Bright-White Detergent,27,7175.01,193725.27
PM-102400,2023-01-21,South West,Home Care,Germ-Kill Liquid,10,1416.48,14164.8
PM-125262,2023-01-21,North Central,Grains & Cereals,Golden Harvest Rice,49,8270.2,405239.8
PM-128267,2023-01-21,North East,Personal Care,FreshMint Paste,14,3349.79,46897.06
PM-121993,2023-01-21,South West,Beverages,Zobo Max 50cl,9,8379.91,75419.19
PM-115065,2023-01-21,South West,Home Care,Sparkle Dish Wash,7,8267.66,57873.62
PM-113842,2023-01-21,North Central,Grains & Cereals,Pride Semo,11,8354.3,91897.3
PM-101609,2023-01-21,South West,Snacks,Kuli-Kuli Bites,25,1733.45,43336.25
PM-106576,2023-01-21,South West,Home Care,Germ-Kill Liquid,23,3305.92,76036.16
PM-126993,2023-01-21,North Central,Snacks,Kuli-Kuli Bites,5,2227.72,11138.6
PM-128593,2023-01-22,South West,Snacks,Chin-Chin Delight,24,2433.21,58397.04
PM-107506,2023-01-22,South East,Home Care,Bright-White Detergent,17,8795.89,149530.13
PM-125154,2023-01-22,South West,Grains & Cereals,Easy-Cook Beans,23,4184.57,96245.11
PM-113137,2023-01-22,North Central,Grains & Cereals,Golden Harvest Rice,40,7151.74,286069.6
PM-126728,2023-01-22,South West,Grains & Cereals,Easy-Cook Beans,10,3999.32,39993.2
PM-121001,2023-01-22,North East,Snacks,Crunchy Plantain Chips,24,836.55,20077.2
PM-104490,2023-01-22,North Central,Home Care,Germ-Kill Liquid,7,2239.43,15676.01
PM-120161,2023-01-22,North Central,Beverages,Zobo Max 50cl,24,8708.15,208995.6
PM-100020,2023-01-22,North Central,Home Care,Sparkle Dish Wash,2,1666.03,3332.06
PM-124465,2023-01-22,South East,Personal Care,FreshMint Paste,26,1174.64,30540.64
PM-125462,2023-01-22,North Central,Home Care,Sparkle Dish Wash,39,2472.38,96422.82
PM-123767,2023-01-22,South East,Snacks,Chin-Chin Delight,8,2469.68,19757.44
PM-101410,2023-01-22,South East,Home Care,Sparkle Dish Wash,13,6114.54,79489.02
PM-102433,2023-01-22,South East,Beverages,Naija Cocoa Mix,26,5182.28,134739.28
PM-121212,2023-01-22,North West,Home Care,Germ-Kill Liquid,31,6841.57,212088.67
PM-125265,2023-01-22,North East,Beverages,Peak-Level Milk,42,11752.16,493590.72
PM-126099,2023-01-22,South East,Beverages,Zobo Max 50cl,27,7501.94,202552.38
PM-103576,2023-01-22,South South,Personal Care,FreshMint Paste,10,6659.53,66595.3
PM-122197,2023-01-22,North Central,Home Care,Germ-Kill Liquid,47,2642.56,124200.32
PM-105102,2023-01-22,South West,Grains & Cereals,Golden Harvest Rice,7,10434.93,73044.51
PM-101550,2023-01-22,South West,Grains & Cereals,Golden Harvest Rice,40,2752.06,110082.4
PM-115049,2023-01-22,South West,Beverages,Naija Cocoa Mix,4,14339.68,57358.72
PM-102964,2023-01-22,North Central,Home Care,Bright-White Detergent,10,3839.18,38391.8
PM-118455,2023-01-23,North West,Beverages,Naija Cocoa Mix,10,7898.99,78989.9
PM-107819,2023-01-23,South West,Personal Care,Olu Herb Shampoo,33,3652.63,120536.79
PM-113061,2023-01-23,North Central,Beverages,Naija Cocoa Mix,5,4236.14,21180.7
PM-121121,2023-01-23,South West,Home Care,Germ-Kill Liquid,37,9634.49,356476.13
PM-121313,2023-01-23,North Central,Beverages,Naija Cocoa Mix,6,5233.09,31398.54
PM-128123,2023-01-23,South West,Snacks,Kuli-Kuli Bites,2,1934.68,3869.36
PM-128122,2023-01-23,South South,Beverages,Zobo Max 50cl,22,8312.55,182876.1
PM-112595,2023-01-23,North Central,Snacks,Kuli-Kuli Bites,47,1706.98,80228.06
PM-123156,2023-01-23,North Central,Beverages,Zobo Max 50cl,33,4833.77,159514.41
PM-112462,2023-01-23,South West,Snacks,Crunchy Plantain Chips,12,965.78,11589.36
PM-111962,2023-01-23,North Central,Grains & Cereals,Pride Semo,16,2519.91,40318.56
PM-127946,2023-01-23,South South,Snacks,Crunchy Plantain Chips,34,2339.14,79530.76
PM-102228,2023-01-23,South West,Grains & Cereals,Pride Semo,33,8292.93,273666.69
PM-112299,2023-01-23,South West,Home Care,Bright-White Detergent,26,9865.98,256515.48
PM-116027,2023-01-23,North West,Grains & Cereals,Easy-Cook Beans,7,7248.64,50740.48
PM-108747,2023-01-23,South South,Snacks,Kuli-Kuli Bites,38,562.82,21387.16
