,Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Sales_NGN,Month_Name,Year
266,PM-107799,2023-01-12,South West,Home Care,Sparkle Dish Wash,44,6377.47,280608.68,January,2023
267,PM-129500,2023-01-12,South West,Beverages,Naija Cocoa Mix,2,3923.09,7846.18,January,2023
268,PM-111257,2023-01-12,North West,Snacks,Kuli-Kuli Bites,1,998.2,998.2,January,2023
269,PM-101769,2023-01-12,North West,Home Care,Bright-White Detergent,41,5699.63,233684.83,January,2023
270,PM-103178,2023-01-12,South West,Personal Care,Olu Herb Shampoo,46,4708.02,216568.92,January,2023
271,PM-105157,2023-01-12,South East,Personal Care,FreshMint Paste,15,1286.62,19299.3,January,2023
272,PM-100426,2023-01-12,South East,Snacks,Kuli-Kuli Bites,13,434.14,5643.82,January,2023
273,PM-113373,2023-01-12,South East,Grains & Cereals,Golden Harvest Rice,6,5439.14,32634.84,January,2023
274,PM-127543,2023-01-13,North Central,Snacks,Chin-Chin Delight,49,1226.83,60114.67,January,2023
275,PM-105561,2023-01-13,South West,Snacks,Kuli-Kuli Bites,17,319.4,5429.8,January,2023
276,PM-126082,2023-01-13,North West,Home Care,Germ-Kill Liquid,33,3916.04,129229.32,January,2023
277,PM-122311,2023-01-13,South South,Grains & Cereals,Easy-Cook Beans,4,6922.67,27690.68,January,2023
278,PM-104097,2023-01-13,South South,Beverages,Peak-Level Milk,19,6648.43,126320.17,January,2023
279,PM-105732,2023-01-13,South South,Snacks,Chin-Chin Delight,16,2336.36,37381.76,January,2023
280,PM-110561,2023-01-13,South South,Grains & Cereals,Easy-Cook Beans,10,4778.4,47784.0,January,2023
281,PM-104295,2023-01-13,North Central,Personal Care,Olu Herb Shampoo,12,2969.07,35628.84,January,2023
282,PM-122239,2023-01-13,South West,Beverages,Naija Cocoa Mix,16,2609.13,41746.08,January,2023
283,PM-111196,2023-01-13,North Central,Home Care,Bright-White Detergent,28,7530.15,210844.2,January,2023
284,PM-107104,2023-01-13,South West,Beverages,Naija Cocoa Mix,29,14339.14,415835.06,January,2023
285,PM-126002,2023-01-13,North Central,Grains & Cereals,Golden Harvest Rice,4,4689.71,18758.84,January,2023
286,PM-117660,2023-01-13,North Central,Personal Care,FreshMint Paste,5,3925.97,19629.85,January,2023
287,PM-111459,2023-01-13,South West,Grains & Cereals,Easy-Cook Beans,24,11264.0,270336.0,January,2023
288,PM-108305,2023-01-13,South West,Snacks,Chin-Chin Delight,19,469.51,8920.69,January,2023
289,PM-100835,2023-01-13,North Central,Home Care,Sparkle Dish Wash,23,7008.13,161186.99,January,2023
290,PM-112669,2023-01-13,North Central,Personal Care,FreshMint Paste,17,5565.07,94606.19,January,2023
291,PM-112984,2023-01-13,South East,Grains & Cereals,Easy-Cook Beans,20,11564.08,231281.6,January,2023
292,PM-126110,2023-01-13,South South,Grains & Cereals,Golden Harvest Rice,42,9046.25,379942.5,January,2023
293,PM-104527,2023-01-13,South West,Home Care,Sparkle Dish Wash,23,8326.98,191520.54,January,2023
294,PM-123182,2023-01-13,South South,Grains & Cereals,Pride Semo,49,9804.93,480441.57,January,2023
295,PM-110957,2023-01-13,South West,Snacks,Chin-Chin Delight,7,303.55,2124.85,January,2023
296,PM-113991,2023-01-13,South West,Home Care,Bright-White Detergent,28,6322.13,177019.64,January,2023
297,PM-108475,2023-01-13,North Central,Beverages,Peak-Level Milk,1,11369.05,11369.05,January,2023
298,PM-110338,2023-01-13,South South,Beverages,Zobo Max 50cl,2,3965.89,7931.78,January,2023
299,PM-112394,2023-01-13,North Central,Personal Care,FreshMint Paste,48,2427.91,116539.68,January,2023
300,PM-125868,2023-01-14,South West,Beverages,Naija Cocoa Mix,31,1977.62,61306.22,January,2023
301,PM-120259,2023-01-14,South West,Personal Care,Olu Herb Shampoo,14,3610.54,50547.56,January,2023
302,PM-100043,2023-01-14,North West,Grains & Cereals,Easy-Cook Beans,44,11220.47,493700.68,January,2023
303,PM-119913,2023-01-14,North West,Beverages,Naija Cocoa Mix,9,14527.5,130747.5,January,2023
304,PM-108341,2023-01-14,North Central,Home Care,Sparkle Dish Wash,13,7757.44,100846.72,January,2023
305,PM-108007,2023-01-14,South West,Beverages,Peak-Level Milk,14,11493.21,160904.94,January,2023
306,PM-111828,2023-01-14,South South,Personal Care,Olu Herb Shampoo,12,7662.45,91949.4,January,2023
307,PM-101627,2023-01-14,North East,Home Care,Sparkle Dish Wash,19,8625.26,163879.94,January,2023
308,PM-106335,2023-01-14,South West,Snacks,Chin-Chin Delight,39,1992.44,77705.16,January,2023
309,PM-127089,2023-01-14,South West,Grains & Cereals,Golden Harvest Rice,15,8479.3,127189.5,January,2023
310,PM-110438,2023-01-14,North East,Snacks,Chin-Chin Delight,2,2357.13,4714.26,January,2023
311,PM-111466,2023-01-14,South West,Snacks,Chin-Chin Delight,18,1115.43,20077.74,January,2023
312,PM-123370,2023-01-14,South West,Beverages,Zobo Max 50cl,41,7517.84,308231.44,January,2023
313,PM-105500,2023-01-14,South South,Personal Care,Shea Glow Soap,22,2362.93,51984.46,January,2023
314,PM-109940,2023-01-14,South West,Personal Care,FreshMint Paste,5,2704.45,13522.25,January,2023
315,PM-101557,2023-01-14,North Central,Beverages,Zobo Max 50cl,4,3426.13,13704.52,January,2023
316,PM-115315,2023-01-14,South East,Snacks,Chin-Chin Delight,36,335.52,12078.72,January,2023
317,PM-125467,2023-01-14,South South,Snacks,Crunchy Plantain Chips,17,2009.22,34156.74,January,2023
318,PM-106670,2023-01-14,North Central,Personal Care,Olu Herb Shampoo,48,3242.37,155633.76,January,2023
319,PM-111918,2023-01-14,South East,Beverages,Naija Cocoa Mix,19,6455.27,122650.13,January,2023
320,PM-123135,2023-01-14,North West,Personal Care,Shea Glow Soap,10,7050.72,70507.2,January,2023
321,PM-123233,2023-01-15,North West,Snacks,Crunchy Plantain Chips,30,1735.91,52077.3,January,2023
322,PM-111736,2023-01-15,North East,Personal Care,Shea Glow Soap,27,5672.97,153170.19,January,2023
323,PM-112275,2023-01-15,South West,Snacks,Kuli-Kuli Bites,42,359.11,15082.62,January,2023
324,PM-120617,2023-01-15,South South,Personal Care,Olu Herb Shampoo,24,5009.58,120229.92,January,2023
325,PM-113540,2023-01-15,South West,Home Care,Bright-White Detergent,44,1463.41,64390.04,January,2023
326,PM-119663,2023-01-15,North West,Snacks,Kuli-Kuli Bites,5,1291.2,6456.0,January,2023
327,PM-110167,2023-01-15,North Central,Beverages,Naija Cocoa Mix,47,14730.03,692311.41,January,2023
328,PM-111800,2023-01-15,North East,Snacks,Chin-Chin Delight,25,1663.09,41577.25,January,2023
329,PM-100907,2023-01-15,North Central,Home Care,Germ-Kill Liquid,37,4882.04,180635.48,January,2023
330,PM-115530,2023-01-15,South South,Beverages,Zobo Max 50cl,24,14613.74,350729.76,January,2023
331,PM-124189,2023-01-15,South South,Snacks,Kuli-Kuli Bites,31,1054.98,32704.38,January,2023
332,PM-113854,2023-01-15,North Central,Home Care,Sparkle Dish Wash,8,1862.33,14898.64,January,2023
333,PM-103243,2023-01-15,South East,Snacks,Crunchy Plantain Chips,43,2253.71,96909.53,January,2023
334,PM-105327,2023-01-15,North Central,Home Care,Germ-Kill Liquid,11,6912.4,76036.4,January,2023
335,PM-128831,2023-01-15,South West,Snacks,Crunchy Plantain Chips,15,863.45,12951.75,January,2023
336,PM-105149,2023-01-15,South West,Beverages,Naija Cocoa Mix,14,10063.19,140884.66,January,2023
337,PM-100082,2023-01-15,South East,Personal Care,Shea Glow Soap,1,1664.74,1664.74,January,2023
338,PM-128237,2023-01-15,South West,Snacks,Crunchy Plantain Chips,46,1644.62,75652.52,January,2023
339,PM-122435,2023-01-16,North Central,Grains & Cereals,Pride Semo,19,2633.37,50034.03,January,2023
340,PM-121634,2023-01-16,North East,Grains & Cereals,Pride Semo,44,6632.2,291816.8,January,2023
341,PM-104770,2023-01-16,South South,Personal Care,FreshMint Paste,4,3596.65,14386.6,January,2023
342,PM-111207,2023-01-16,South West,Beverages,Naija Cocoa Mix,27,9946.36,268551.72,January,2023
343,PM-111161,2023-01-16,South West,Home Care,Germ-Kill Liquid,42,3307.31,138907.02,January,2023
344,PM-107716,2023-01-16,South West,Home Care,Sparkle Dish Wash,1,7559.25,7559.25,January,2023
345,PM-121154,2023-01-16,North West,Home Care,Sparkle Dish Wash,36,2781.36,100128.96,January,2023
346,PM-110992,2023-01-16,South West,Beverages,Naija Cocoa Mix,42,8838.91,371234.22,January,2023
347,PM-106726,2023-01-16,South South,Grains & Cereals,Golden Harvest Rice,32,7246.79,231897.28,January,2023
348,PM-110737,2023-01-16,North Central,Grains & Cereals,Golden Harvest Rice,12,5241.52,62898.24,January,2023
349,PM-110522,2023-01-16,North Central,Personal Care,FreshMint Paste,5,5078.32,25391.6,January,2023
350,PM-101236,2023-01-16,North West,Grains & Cereals,Pride Semo,25,10658.86,266471.5,January,2023
351,PM-117509,2023-01-16,North West,Grains & Cereals,Golden Harvest Rice,47,6587.71,309622.37,January,2023
352,PM-113336,2023-01-16,South East,Personal Care,Olu Herb Shampoo,43,1905.16,81921.88,January,2023
353,PM-126882,2023-01-16,South West,Grains & Cereals,Golden Harvest Rice,14,7906.84,110695.76,January,2023
354,PM-117692,2023-01-16,North East,Grains & Cereals,Pride Semo,19,10662.44,202586.36,January,2023
355,PM-106536,2023-01-16,South South,Snacks,Chin-Chin Delight,34,216.15,7349.1,January,2023
356,PM-117791,2023-01-16,South West,Snacks,Crunchy Plantain Chips,36,1484.86,53454.96,January,2023
357,PM-113679,2023-01-16,South West,Beverages,Naija Cocoa Mix,1,3816.86,3816.86,January,2023
358,PM-111227,2023-01-16,South South,Grains & Cereals,Easy-Cook Beans,49,4658.34,228258.66,January,2023
359,PM-114667,2023-01-16,North East,Grains & Cereals,Pride Semo,48,5193.92,249308.16,January,2023
360,PM-114435,2023-01-16,South West,Home Care,Sparkle Dish Wash,28,2721.98,76215.44,January,2023
361,PM-106062,2023-01-16,North West,Beverages,Peak-Level Milk,17,13055.45,221942.65,January,2023
362,PM-111242,2023-01-16,North East,Beverages,Zobo Max 50cl,23,10201.03,234623.69,January,2023
363,PM-123118,2023-01-16,South West,Snacks,Chin-Chin Delight,36,1497.85,53922.6,January,2023
364,PM-118784,2023-01-16,South West,Personal Care,Shea Glow Soap,49,6725.24,329536.76,January,2023
365,PM-112226,2023-01-16,North West,Home Care,Bright-White Detergent,38,2260.28,85890.64,January,2023
366,PM-107192,2023-01-16,South West,Snacks,Chin-Chin Delight,10,2196.19,21961.9,January,2023
367,PM-112131,2023-01-16,South West,Home Care,Germ-Kill Liquid,33,7408.4,244477.2,January,2023
368,PM-120686,2023-01-16,North Central,Beverages,Peak-Level Milk,23,8087.37,186009.51,January,2023
369,PM-107124,2023-01-16,South East,Grains & Cereals,Easy-Cook Beans,21,4436.02,93156.42,January,2023
370,PM-127694,2023-01-16,South West,Home Care,Sparkle Dish Wash,34,5672.75,192873.5,January,2023
371,PM-126797,2023-01-17,North Central,Personal Care,Shea Glow Soap,24,5172.52,124140.48,January,2023
372,PM-120576,2023-01-17,South South,Beverages,Naija Cocoa Mix,16,14277.17,228434.72,January,2023
373,PM-107176,2023-01-17,North Central,Beverages,Peak-Level Milk,20,12755.79,255115.8,January,2023
374,PM-126926,2023-01-17,South East,Beverages,Peak-Level Milk,22,5776.43,127081.46,January,2023
375,PM-112807,2023-01-17,South South,Home Care,Bright-White Detergent,33,4427.95,146122.35,January,2023
376,PM-106414,2023-01-17,South South,Grains & Cereals,Pride Semo,10,2633.54,26335.4,January,2023
377,PM-121512,2023-01-17,North Central,Grains & Cereals,Easy-Cook Beans,43,10711.59,460598.37,January,2023
378,PM-119160,2023-01-17,South West,Home Care,Sparkle Dish Wash,36,1732.99,62387.64,January,2023
379,PM-115889,2023-01-17,South West,Home Care,Sparkle Dish Wash,10,5466.79,54667.9,January,2023
380,PM-121561,2023-01-17,South East,Grains & Cereals,Golden Harvest Rice,34,7881.26,267962.84,January,2023
381,PM-123234,2023-01-17,North Central,Grains & Cereals,Easy-Cook Beans,18,3243.55,58383.9,January,2023
382,PM-103154,2023-01-17,North West,Home Care,Germ-Kill Liquid,17,7255.99,123351.83,January,2023
383,PM-104684,2023-01-17,South South,Beverages,Zobo Max 50cl,39,8340.8,325291.2,January,2023
384,PM-113516,2023-01-17,South South,Home Care,Germ-Kill Liquid,29,1254.5,36380.5,January,2023
385,PM-102101,2023-01-17,South East,Grains & Cereals,Golden Harvest Rice,17,5200.02,88400.34,January,2023
386,PM-108685,2023-01-17,South South,Beverages,Zobo Max 50cl,34,12927.19,439524.46,January,2023
387,PM-124021,2023-01-17,South West,Grains & Cereals,Golden Harvest Rice,2,11248.11,22496.22,January,2023
388,PM-100268,2023-01-17,North East,Snacks,Kuli-Kuli Bites,27,2384.93,64393.11,January,2023
389,PM-103832,2023-01-17,North West,Beverages,Zobo Max 50cl,39,2025.2,78982.8,January,2023
390,PM-114415,2023-01-17,North West,Beverages,Naija Cocoa Mix,43,1936.8,83282.4,January,2023
391,PM-112587,2023-01-17,South South,Snacks,Chin-Chin Delight,28,944.0,26432.0,January,2023
392,PM-124225,2023-01-17,South West,Snacks,Kuli-Kuli Bites,20,1412.9,28258.0,January,2023
393,PM-116588,2023-01-17,South East,Personal Care,FreshMint Paste,27,2853.51,77044.77,January,2023
394,PM-103563,2023-01-17,North East,Home Care,Germ-Kill Liquid,18,8757.88,157641.84,January,2023
395,PM-118588,2023-01-17,South East,Grains & Cereals,Golden Harvest Rice,45,9160.11,412204.95,January,2023
396,PM-101382,2023-01-17,South West,Grains & Cereals,Pride Semo,48,6236.81,299366.88,January,2023
397,PM-120175,2023-01-17,North West,Beverages,Peak-Level Milk,43,8877.96,381752.28,January,2023
398,PM-116647,2023-01-17,North East,Snacks,Crunchy Plantain Chips,8,512.55,4100.4,January,2023
399,PM-119061,2023-01-17,South South,Grains & Cereals,Pride Semo,23,11567.71,266057.33,January,2023
400,PM-119868,2023-01-17,North West,Snacks,Crunchy Plantain Chips,17,2233.71,37973.07,January,2023
401,PM-121770,2023-01-17,South East,Home Care,Germ-Kill Liquid,31,4626.28,143414.68,January,2023
402,PM-115525,2023-01-17,North East,Beverages,Naija Cocoa Mix,37,7444.72,275454.64,January,2023
403,PM-123987,2023-01-18,South West,Snacks,Crunchy Plantain Chips,23,481.65,11077.95,January,2023
404,PM-125678,2023-01-18,South West,Home Care,Sparkle Dish Wash,12,1521.79,18261.48,January,2023
405,PM-100291,2023-01-18,North West,Personal Care,Shea Glow Soap,28,7298.64,204361.92,January,2023
406,PM-127683,2023-01-18,North Central,Home Care,Germ-Kill Liquid,15,5603.93,84058.95,January,2023
407,PM-117890,2023-01-18,North Central,Beverages,Zobo Max 50cl,24,14522.95,348550.8,January,2023
408,PM-116913,2023-01-18,South South,Beverages,Peak-Level Milk,2,4916.48,9832.96,January,2023
409,PM-117090,2023-01-18,South West,Snacks,Kuli-Kuli Bites,14,875.79,12261.06,January,2023
410,PM-124386,2023-01-18,South West,Personal Care,Olu Herb Shampoo,25,6903.37,172584.25,January,2023
411,PM-115877,2023-01-18,South East,Grains & Cereals,Pride Semo,37,3020.21,111747.77,January,2023
412,PM-115793,2023-01-18,South East,Home Care,Bright-White Detergent,10,6601.85,66018.5,January,2023
413,PM-117805,2023-01-18,South East,Beverages,Peak-Level Milk,12,2440.8,29289.6,January,2023
414,PM-129995,2023-01-18,South West,Personal Care,Olu Herb Shampoo,5,4813.2,24066.0,January,2023
415,PM-120694,2023-01-18,South West,Beverages,Peak-Level Milk,27,3757.5,101452.5,January,2023
416,PM-125079,2023-01-18,North Central,Personal Care,FreshMint Paste,6,5281.66,31689.96,January,2023
417,PM-113367,2023-01-18,South East,Personal Care,FreshMint Paste,25,1406.55,35163.75,January,2023
418,PM-109693,2023-01-18,North Central,Snacks,Kuli-Kuli Bites,39,1248.93,48708.27,January,2023
419,PM-124930,2023-01-18,South East,Personal Care,Shea Glow Soap,16,7837.79,125404.64,January,2023
420,PM-122587,2023-01-18,South West,Beverages,Peak-Level Milk,48,8543.51,410088.48,January,2023
421,PM-127340,2023-01-18,North East,Beverages,Peak-Level Milk,1,12976.61,12976.61,January,2023
422,PM-119835,2023-01-18,South East,Home Care,Germ-Kill Liquid,30,9560.69,286820.7,January,2023
423,PM-109230,2023-01-18,North Central,Snacks,Kuli-Kuli Bites,15,2207.74,33116.1,January,2023
424,PM-128716,2023-01-18,North Central,Personal Care,FreshMint Paste,13,1988.71,25853.23,January,2023
425,PM-101017,2023-01-18,North Central,Beverages,Peak-Level Milk,34,5756.84,195732.56,January,2023
426,PM-118649,2023-01-18,South West,Home Care,Bright-White Detergent,13,2482.24,32269.12,January,2023
427,PM-118461,2023-01-18,South South,Home Care,Sparkle Dish Wash,29,6086.77,176516.33,January,2023
428,PM-126372,2023-01-18,South South,Personal Care,Shea Glow Soap,9,6639.45,59755.05,January,2023
429,PM-106954,2023-01-18,South West,Home Care,Sparkle Dish Wash,42,6073.38,255081.96,January,2023
430,PM-105929,2023-01-19,North East,Snacks,Chin-Chin Delight,23,1360.16,31283.68,January,2023
431,PM-102312,2023-01-19,South South,Grains & Cereals,Easy-Cook Beans,6,7743.97,46463.82,January,2023
432,PM-104532,2023-01-19,North West,Home Care,Sparkle Dish Wash,5,7970.73,39853.65,January,2023
433,PM-115194,2023-01-19,North Central,Home Care,Sparkle Dish Wash,5,9098.36,45491.8,January,2023
434,PM-108160,2023-01-19,South West,Grains & Cereals,Golden Harvest Rice,43,2475.28,106437.04,January,2023
435,PM-109127,2023-01-19,South West,Personal Care,FreshMint Paste,36,4071.81,146585.16,January,2023
436,PM-101737,2023-01-19,South West,Personal Care,FreshMint Paste,15,3723.1,55846.5,January,2023
437,PM-104038,2023-01-19,South West,Personal Care,Olu Herb Shampoo,39,2203.64,85941.96,January,2023
438,PM-121949,2023-01-19,North West,Personal Care,Shea Glow Soap,6,5784.9,34709.4,January,2023
439,PM-120162,2023-01-19,South West,Snacks,Chin-Chin Delight,48,1766.91,84811.68,January,2023
440,PM-128006,2023-01-19,South East,Beverages,Zobo Max 50cl,26,11443.68,297535.68,January,2023
441,PM-121088,2023-01-19,North West,Personal Care,FreshMint Paste,38,6320.9,240194.2,January,2023
442,PM-103541,2023-01-19,South West,Home Care,Bright-White Detergent,20,1632.83,32656.6,January,2023
443,PM-106235,2023-01-19,South West,Snacks,Crunchy Plantain Chips,18,1460.28,26285.04,January,2023
444,PM-121961,2023-01-19,South East,Grains & Cereals,Easy-Cook Beans,14,3775.73,52860.22,January,2023
445,PM-102745,2023-01-19,North Central,Personal Care,Shea Glow Soap,12,7519.37,90232.44,January,2023
446,PM-114526,2023-01-19,South East,Beverages,Zobo Max 50cl,40,12510.36,500414.4,January,2023
447,PM-117082,2023-01-19,South South,Grains & Cereals,Pride Semo,41,7462.89,305978.49,January,2023
448,PM-115981,2023-01-19,North East,Beverages,Peak-Level Milk,20,4781.19,95623.8,January,2023
449,PM-105074,2023-01-19,South South,Snacks,Chin-Chin Delight,21,1154.2,24238.2,January,2023
450,PM-103812,2023-01-19,South West,Beverages,Naija Cocoa Mix,2,8584.25,17168.5,January,2023
451,PM-102227,2023-01-19,South West,Personal Care,FreshMint Paste,17,5055.15,85937.55,January,2023
452,PM-121787,2023-01-19,South West,Personal Care,Shea Glow Soap,14,3417.19,47840.66,January,2023
453,PM-116103,2023-01-19,South South,Grains & Cereals,Pride Semo,11,4858.12,53439.32,January,2023
454,PM-128069,2023-01-19,South West,Personal Care,Shea Glow Soap,45,5724.88,257619.6,January,2023
